MaterialTicker,ExchangeCode,CompanyId,CompanyName,CompanyCode,ItemCount,ItemCost
EXO,IC1,7c75e62ac65910b3115e4e5ddef5d679,Przeds. Prod. HumAnta,PPH,45,189
EXO,IC1,313fa93b03114d157ae0fbe585f6aa5a,Test Industries,TEST,10,249.3000030517578
EXO,IC1,a939b4d64bfc32d18af3b079e0bb9f44,DeltaNovaEnterprises,DNE,35,260
EXO,IC1,9eec1c304e4eb26b187c975d58ac1c9f,Massive Manufacturing Systems,MMS,338,166.60000610351562
EXO,IC1,a939b4d64bfc32d18af3b079e0bb9f44,DeltaNovaEnterprises,DNE,19,300
EXO,IC1,95211e5ee2d47759e2d0d7566439a7ef,Turonic Fleet Works,ITFW,94,199
EXO,IC1,f61640fbd5a465a5bf8122ac977041ba,Ocean Bound Products,ONBP,119,166.6999969482422
EXO,NC1,68a541305916477b0ff6ad416be6623e,Future Gadget Lab,FGL,61,270
EXO,NC1,68a541305916477b0ff6ad416be6623e,Future Gadget Lab,FGL,451,200
EXO,NC1,dabe51dff531cb875c5ba935c33911ec,K&P Construction,KPCO,110,219.99000549316406
EXO,NC1,68a541305916477b0ff6ad416be6623e,Future Gadget Lab,FGL,199,233
EXO,NC1,409ba9d2bff6a9197441f7bf7908c543,A Fox Exploration Group,FEG,150,218
EXO,NC1,0e438faeca49d5541559f66d3955c847,Stock Trading Inc,STOK,789,180
EXO,NC1,68a541305916477b0ff6ad416be6623e,Future Gadget Lab,FGL,330,240
EXO,NC1,2a6b4a966cc7aa5f89b2d85bf4fa5763,James,TSLA,247,176
EXO,NC1,c5153bfcbbb6b00fa66bdfe1931e32bc,Bazdakka Inc,BAZ,100,175
EXO,NC1,1722d9caeafd49684a31093297af3c38,Art Of Dao,AOD,270,189.49000549316406
EXO,NC1,65efcf134af015ce97eb0feeaaee0c8c,Benden Weyr,BEND,47,250
EXO,NC1,f61640fbd5a465a5bf8122ac977041ba,Ocean Bound Products,ONBP,161,169
EXO,NC1,9ad60d5880a9afbccbb205ab471c81b2,Supernova Space,SNSP,100,300
EXO,NC2,fa9361dfcd747f3bd31262e04e561d90,Dawn Foods Limited,DFL,96,300
EXO,NC2,fa9361dfcd747f3bd31262e04e561d90,Dawn Foods Limited,DFL,47,400
EXO,NC2,2e7a34a55ef8f497eaa6f1ed60bfb39d,Megan's Refining LLC,MRF,40,250
F,CI1,83e2ef8e83c1ac37645fb78808ec3173,Zealous Inc,ZEAL,43,2500
F,NC1,b1670621206d216ccae9f2a024baaf6b,Warren Inc,WARR,20,6000
FAL,AI1,527c2f28c113666bca42ed55ae276131,Invictus Galactic Holdings,IG,18,1000
FAL,IC1,527c2f28c113666bca42ed55ae276131,Invictus Galactic Holdings,IG,3,1000
FAL,NC1,1aeade66d17f9e198adc381ea5bdfce3,Butane's Dwarven Kingdom,BDK,88,1300
FAN,AI1,b1b237aa119605f8495955311ff34b84,Four Connections Initiative 1,FCI1,5,1200
FAN,CI1,f42a14fde55f4cd9ede35dde2ce72f84,Glitch Free Group,GFG,66,1000
FAN,CI1,f42a14fde55f4cd9ede35dde2ce72f84,Glitch Free Group,GFG,201,1000
FAN,CI1,f42a14fde55f4cd9ede35dde2ce72f84,Glitch Free Group,GFG,10,2400
FAN,IC1,da79af8511c13e9e4a199a46c8e6f7cd,Dark Living,D4RK,5,1200
FAN,NC1,4067abee597aca63ec3029cfef4e3319,"Love. ",LOVE,42,1500
FAN,NC1,25c61bc4f23767627e7dacb4942bf29f,Moira Mining,MLM,2,999
FAN,NC1,eb645ed46021df48ac7b1109eaa42191,Brawndo Holdings,BRAH,13,1050
FC,IC1,8718ed74bf18f6cccdaeb97851a86f60,Z Group,ZGRO,2,2500
FC,NC1,900f7add99ea759e03436dedca20c2e9,TungstenTech,TUTE,2,4500
FC,NC1,900f7add99ea759e03436dedca20c2e9,TungstenTech,TUTE,1,3800
FC,NC1,900f7add99ea759e03436dedca20c2e9,TungstenTech,TUTE,2,4500
FC,NC1,900f7add99ea759e03436dedca20c2e9,TungstenTech,TUTE,4,3500
FC,NC1,900f7add99ea759e03436dedca20c2e9,TungstenTech,TUTE,2,4000
FE,AI1,f97889b45431981f4d1e585aa72a3334,Deep Space Minerals,DSM1,63,550
FE,AI1,f97889b45431981f4d1e585aa72a3334,Deep Space Minerals,DSM1,33,550
FE,AI1,c3bf5fb47970d1dc474573b78c10d1fc,Antares Steel Production,ASP,9,625
FE,AI1,f97889b45431981f4d1e585aa72a3334,Deep Space Minerals,DSM1,37,550
FE,AI1,ac29922f17c27d3e36e0cc2677d25c03,Churavis Industries,CHRV,223,595
FE,AI1,cae7382361b71cf99f8cb6ce7e895216,KalCorp,KAL,4,500
FE,AI1,00e87ea47bf9cc2271e3f640802a3dd6,House of Sauce,HOS,9,525
FE,AI1,1fa3166da90099ab3183cb37564d9d91,Mumzhar Industries,MZHR,201,550
FE,AI1,f97889b45431981f4d1e585aa72a3334,Deep Space Minerals,DSM1,48,550
FE,AI1,6b849975f5b6b1c711b551c6c31eb0e4,Sneed Corp,SNE,9,500
FE,CI1,5d73f9b9d2d7a6a10b03586babb5980b,Polymetal Retrieval,PMRV,58,490
FE,CI1,2c4c0538b57349e5708936e4fa1879c7,Chaldon,CHAD,28,680
FE,CI1,add51a2582ed47be108899fc325666b5,ZebrakSRO,ZSRO,18,490
FE,IC1,eb84c8b2afdb6943e14f8299a04b7246,ALTURA16,A16,40,795
FE,IC1,6ea1b5c38bd902b89fb2432459b7dbe7,Dangerduck's Delivery Delight,DDD3,29,469.989990234375
FE,IC1,427294b1dc65af1ba5e6ae6e96684777,Kuben,KUB,167,420.69000244140625
FE,IC1,b71a6262de3c5b3a2609c32869ca4b5c,CMHLtd,CMH2,1,464.989990234375
FE,IC1,3853a8d4e374b3eef3e20b4c5ac6fd72,REETEK CORP,RECO,143,800
FE,IC1,2d3b62bdda44b9d26d8d127d0fb25d65,Wayland-Yutani,VVY,13,800
FE,IC1,09e554b0c6bbf98f00ef578aabe3d6ac,Just Because Ent,JBE,30,420
FE,IC1,09e554b0c6bbf98f00ef578aabe3d6ac,Just Because Ent,JBE,63,400
FE,IC1,52348695a1d2c4df61290043a3af0b2f,TofuIndustries,TFS,3,475
FE,IC1,6ea1b5c38bd902b89fb2432459b7dbe7,Dangerduck's Delivery Delight,DDD3,19,499.989990234375
FE,IC1,b81aca06274fad43bd14cd8a1165f94f,MankMetals,MANK,14,394
FE,IC1,939d11495379d5b349db64abefd015db,From The Ground,FTG,60,500
FE,IC1,939d11495379d5b349db64abefd015db,From The Ground,FTG,367,500
FE,IC1,360c411dce3356338526e462a78479f9,Velsar & Co,VECO,15,419.8999938964844
FE,IC1,6ea1b5c38bd902b89fb2432459b7dbe7,Dangerduck's Delivery Delight,DDD3,43,439.989990234375
FE,IC1,09e554b0c6bbf98f00ef578aabe3d6ac,Just Because Ent,JBE,44,400
FE,IC1,6ea1b5c38bd902b89fb2432459b7dbe7,Dangerduck's Delivery Delight,DDD3,33,521.989990234375
FE,NC1,7b894a79445f74e7a0ec2e338c36e1cf,Opportunity,ZE,39,430
FE,NC1,688d4b307c3e353d86705fead24cce20,Pennypacker Mining,AU1,12,404
FE,NC1,0e438faeca49d5541559f66d3955c847,Stock Trading Inc,STOK,204,440
FE,NC1,018e84eae8039535d197ddc2e24149fa,BBMining,BBM,564,700
FE,NC1,259f3bd6e9699b6ab09424e68082362f,LegionOfCandy,LOC,7,418.8999938964844
FE,NC1,668dd74f8b08c44362dc9ff0169fa01d,ce corp,CECO,13,438
FE,NC1,5f0f9d76c35b5ee6705a5e679aace67c,Kaihatsu Heavy Industries,KHI,43,610
FE,NC1,1216fb5feaa09f12586214125767a2a1,ParishMiningCoOp,PMCO,15,419
FE,NC1,df182486b43191b442fce93aac87a4b0,InteRegionalMaterialAquisition,IRMA,6,520
FE,NC1,e2eafb026827a6cda189ba7c4d282a94,BakAttak Refineries,BKTK,63,439
FE,NC1,8de6d6d47f7f66bdda0695bc2ad0c402,Frocksh Company,FRCK,15,489.989990234375
FE,NC1,540a185437afe33e116aad1e628ec8ab,Silver_Sulfur,SISU,43,699.989990234375
FE,NC1,82fb9e13c6ebc136b8f68aae8ce777e5,Rogue Fabrication Co Interstar,FSCI,4,410
FE,NC1,5df78c200b833d1dff54cd8ad00559bd,Mineral Load Processing,MLP,26,419
FE,NC1,16e2f97bb2d855347277e2d0adecef80,Instar Heavy Industries,ISTR,63,497.989990234375
FE,NC2,5d73f9b9d2d7a6a10b03586babb5980b,Polymetal Retrieval,PMRV,20,450
FE,NC2,5d73f9b9d2d7a6a10b03586babb5980b,Polymetal Retrieval,PMRV,60,500
FE,NC2,5d73f9b9d2d7a6a10b03586babb5980b,Polymetal Retrieval,PMRV,20,350
FEO,AI1,2ff41b17e3b9eb887d15a3db1661faa6,RedCorporation,RDCP,49,120
FEO,AI1,1fa3166da90099ab3183cb37564d9d91,Mumzhar Industries,MZHR,23,100
FEO,AI1,6043081ae94ccc31e9b408ce3f90d010,PopKey,PKEY,252,199.99000549316406
FEO,AI1,a17c7ac1959ea3329bbcce017a942a2c,Atlas-Galactic,ATGA,40,133.36000061035156
FEO,CI1,2ea13e31964e51c37be28fc3bf700f6d,Blubberblub,BLB,9,90
FEO,CI1,dce79b9c98c16cc36a201e08b5136c8f,Waffle.net,WAFF,82,65
FEO,CI1,01fd84b6d5655a0184a19c2292bc7116,MinCorp,MICP,81,55
FEO,CI1,09c96566394723217673bdcfe3e29dc3,CrazyInc,CI20,84,62
FEO,CI1,239be469eafe2b62335633179aaab861,Schulz Inc,TSLM,60,70
FEO,CI1,2c4c0538b57349e5708936e4fa1879c7,Chaldon,CHAD,78,75
FEO,CI1,2ea13e31964e51c37be28fc3bf700f6d,Blubberblub,BLB,6,90
FEO,CI1,8da1cf03f1ebdf0f23ce163a7bd0e4b6,Crimson Forge,CZFG,3,54
FEO,CI1,239be469eafe2b62335633179aaab861,Schulz Inc,TSLM,56,70
FEO,CI1,7908df9fd2f80da0333daa8eef509619,One Friendship Foods,OFF,44,66
FEO,CI1,dce79b9c98c16cc36a201e08b5136c8f,Waffle.net,WAFF,42,56
FEO,CI1,8db2750ca5dc5d671f5ed6ffa6c4c225,Ender Space,END,41,61.9900016784668
FEO,IC1,49be70150675403acb90d3ebffbce5ea,Jorwon Foods,JOFO,44,85
FEO,IC1,49be70150675403acb90d3ebffbce5ea,Jorwon Foods,JOFO,84,85
FEO,IC1,e46b859b630c7a960101773877e2cddd,Mantissa Manufacturing,MTSS,15,199
FEO,IC1,d08b1f90aba5fbb454dab4594b204653,Envy Growth,NVGO,83,80
FEO,IC1,273e42b865fc321453cb21845aac66da,Prodigus,PROG,80,60
FEO,IC1,93eae1e01559dbb8d12d04105a885486,HY7-U17S,HORY,10,84.98999786376953
FEO,NC1,40d73603bf183cfbf2ceb6af10913903,NABOO,NABO,84,83
FEO,NC1,1b1684092c6681d5df943e3984d4d838,TorIndustries,TOR,50,82.98999786376953
FEO,NC1,fb414c261da85e7ed5db20c602723378,Kodiak Industries,KI,12,59.970001220703125
FEO,NC1,0fb20114913a1914625f10aaca8ab88d,SpookurageeMaterial,SP00,84,48
FEO,NC1,540a185437afe33e116aad1e628ec8ab,Silver_Sulfur,SISU,150,59.97999954223633
FEO,NC1,0e438faeca49d5541559f66d3955c847,Stock Trading Inc,STOK,338,35
FEO,NC1,f8c61e2f476ee8165d4ee2286230c6c4,PieddyMining,PDM,24,36.779998779296875
FEO,NC1,540a185437afe33e116aad1e628ec8ab,Silver_Sulfur,SISU,150,59.97999954223633
FEO,NC1,07b7da3170ad67a1b2d27d166de9ebf5,Interstellar Coke Producers,ISCP,38,79.98999786376953
FEO,NC1,0fab31235bb525f15580a96edfdd651d,Sword of the Lord,SOTL,8,40
FEO,NC1,91c68d44650c999e505a9edb439978d7,Tachyon Industries Limited,TIL,78,47.400001525878906
FEO,NC1,4248f06ea1156bce0f8e29fb820659ba,Swanada Inc.,OGPK,157,60
FEO,NC1,61d61bf1ba6212cba48fc489bcc63605,Bizkaiko Labe Garaiak,BLG,1167,59.9900016784668
FEO,NC1,0fb20114913a1914625f10aaca8ab88d,SpookurageeMaterial,SP00,84,44
FEO,NC1,1aeade66d17f9e198adc381ea5bdfce3,Butane's Dwarven Kingdom,BDK,188,50.5
FEO,NC1,4248f06ea1156bce0f8e29fb820659ba,Swanada Inc.,OGPK,157,60
FEO,NC1,7def9d5881a4739e19e666cf006a119a,Bibarox,BBX,318,39
FEO,NC1,1b1684092c6681d5df943e3984d4d838,TorIndustries,TOR,50,82.98999786376953
FEO,NC1,1216fb5feaa09f12586214125767a2a1,ParishMiningCoOp,PMCO,51,50.5
FEO,NC1,82fb9e13c6ebc136b8f68aae8ce777e5,Rogue Fabrication Co Interstar,FSCI,32,33
FEO,NC1,975e4ff21bcad2b77a7e82edfbcaabd7,Trilite Industries,TRII,50,94.98999786376953
FET,AI1,8a8d2320e49cae11b6eb2ab0f58c884c,GlowyStone,GLOW,20,2200
FET,CI1,8aaf681dfb4811fc9db104e35b02928c,Peregrine Light Ag Industries,PLG,8,1600
FF,AI1,401961f8ff7a37626d3fa85da5d0e1c7,Wisely2,WISE,2276,13.949999809265137
FF,AI1,cb9fd32f4442bc5a9723ba961cdbc582,LNG Inc,LNG,10000,20
FF,AI1,aa1c42f3ff45f938c4bbb7fb11359d31,Niegrozny INC,NGRZ,3901,15.989999771118164
FF,AI1,13d6c2eea1f77d4dc9147a63a6a5211a,Rainbow Inc.,RBI,2514,13.779999732971191
FF,AI1,cb9fd32f4442bc5a9723ba961cdbc582,LNG Inc,LNG,10000,18
FF,AI1,3d5306855bb03ada7a5122084afbfbb7,Bobemor,MC,4243,13.800000190734863
FF,AI1,c3e8b25a605887a742a26f7e0d0161f3," Swift Mining Group",SMG,29999,15
FF,AI1,91e67b3024761bca18978b35d73e0254,Ferret Birthday Supreme,FBS,316,13.949999809265137
FF,AI1,05696794212fb1cffd4871ec1e389115,Antares Initiative Market Maker,AIMM,-1,24
FF,AI1,cb9fd32f4442bc5a9723ba961cdbc582,LNG Inc,LNG,5829,15
FF,AI1,cb9fd32f4442bc5a9723ba961cdbc582,LNG Inc,LNG,10000,23.989999771118164
FF,AI1,8a8d2320e49cae11b6eb2ab0f58c884c,GlowyStone,GLOW,1918,13.789999961853027
FF,AI1,63fc3d4791206801143002e519c513a5,Venturi Metals,VTRI,259,15
FF,CI1,b8a95012387fe84906c3eb7eee58d91e,Cornerstone,CSTN,30000,23.989999771118164
FF,CI1,90c12cd98b44eab829f360fb1c640c88,Archon Universal,AUCS,2000,11
FF,CI1,4398341123e109d657a97f6ae68ba608,Rimu's Fuelry,RIMU,600,12
FF,CI1,dc2a81d0fca4c43499a55fd6a999dd49,Castillo-Ito Mercantile Market Maker,CIMM,-1,24
FF,CI1,8ccd358e56a9a6f0f0293165c2f9fe6f,Out_of_Orbit,OOO,750,15
FF,CI1,ca8c815f06dbcb19e33aef0e3bac4ecc,Hooli,HL,13629,11
FF,CI1,b8a95012387fe84906c3eb7eee58d91e,Cornerstone,CSTN,30000,23.989999771118164
FF,CI1,e84251b56475af4cadd53cf351b16a24,Int'l Import-Export Trading Co,IIET,6000,14.34000015258789
FF,CI1,90c12cd98b44eab829f360fb1c640c88,Archon Universal,AUCS,5,10.800000190734863
FF,CI1,8e7fd6014f1580837ffd680f0f3b56c3,ZPCorp,ZPC,100,15
FF,CI2,5e4aff2837124da34dab2fea4fa09578,Alfecla Inc.,ALCA,4386,14.989999771118164
FF,CI2,8d186a73c9b2051a56781d35c06fb6fd,Saltu,SLTU,9299,12
FF,IC1,4f3d9ec29a875104ceea094e30172c3b,Gotta Go Fast Inc,GGFI,10000,12
FF,IC1,4f3d9ec29a875104ceea094e30172c3b,Gotta Go Fast Inc,GGFI,10000,11
FF,IC1,f66fd1a9a46e4d33ccd7619c3e8d8089,Insitor Cooperative Market Maker,ICMM,-1,24
FF,IC1,cffc7ee5de794761e7dfb2cc1052acb6,Umbros Ltd,UBL,1100,13.859999656677246
FF,IC1,eb84c8b2afdb6943e14f8299a04b7246,ALTURA16,A16,25000,19
FF,IC1,eebf3a956478ba4ef02cb1e7748c1f18,Tayama,TAY,35000,22
FF,IC1,eb84c8b2afdb6943e14f8299a04b7246,ALTURA16,A16,6300,10.460000038146973
FF,IC1,04cbde1cb95d0103c404e33033d35db8,Hare Enterprises Inc.,HEH,100000,11.989999771118164
FF,IC1,4f3d9ec29a875104ceea094e30172c3b,Gotta Go Fast Inc,GGFI,4000,15
FF,IC1,04cbde1cb95d0103c404e33033d35db8,Hare Enterprises Inc.,HEH,100000,14
FF,IC1,95838a4151cd6fbcefa97940c913b6ab,Ami Industries,AMII,500,10.899999618530273
FF,IC1,d29c6c3d12c44b9e30daebe25c71307a,NIRCo 2,NIRC,7414,10.979999542236328
FF,IC1,4f3d9ec29a875104ceea094e30172c3b,Gotta Go Fast Inc,GGFI,4754,10.5
FF,IC1,ff0cb5ab8086ed4fc4aa32ab41240be0,Sirfrank,SF02,8279,10.989999771118164
FF,IC1,0b3e6bf027df4cd67cfc25f672b8de9e,Juche Imperial Industries,JII,2370,10.479999542236328
FF,IC1,bffe6068e29fd5c1514c3733c589931c,7144Production,PEER,700,10.449999809265137
FF,NC1,e79b5477477e80b1d0e82188c0682c0d,Waffles.inc,WINC,20000,12.800000190734863
FF,NC1,37c5c39d35f6a6f7a4ec4e1dc2250ad0,Exoplanet Supply Co,ESCO,12480,13.75
FF,NC1,933ee833c788dd029a27fbaaa021a481,Stardust United,STDU,1074,12.34000015258789
FF,NC1,eb84c8b2afdb6943e14f8299a04b7246,ALTURA16,A16,7179,12.350000381469727
FF,NC1,eb84c8b2afdb6943e14f8299a04b7246,ALTURA16,A16,14000,12.449999809265137
FF,NC1,93eae1e01559dbb8d12d04105a885486,HY7-U17S,HORY,374,12.489999771118164
FF,NC1,eb84c8b2afdb6943e14f8299a04b7246,ALTURA16,A16,29000,23
FF,NC1,d199e7ac8ce7b362ad8483e01883df82,Quotas Grey,QUGR,8051,11.630000114440918
FF,NC1,37c5c39d35f6a6f7a4ec4e1dc2250ad0,Exoplanet Supply Co,ESCO,24101,20
FF,NC1,04cbde1cb95d0103c404e33033d35db8,Hare Enterprises Inc.,HEH,98852,12.5
FF,NC1,3d5306855bb03ada7a5122084afbfbb7,Bobemor,MC,1120,11.699999809265137
FF,NC1,22f2d336c4123dee085c2690365915e5,Grouse Manufacturing,GRM,12541,23.989999771118164
FF,NC1,1de740d1cd67fa86e8670ad6d28f537a,Easy Snacks,EASS,297,11.649999618530273
FF,NC1,2a6b4a966cc7aa5f89b2d85bf4fa5763,James,TSLA,2270,12.449999809265137
FF,NC1,80cab6627e63af5cda4db27e8e01bd7d,Victuulory Satisfaction Co.,VSC,1097,24
FF,NC1,fb414c261da85e7ed5db20c602723378,Kodiak Industries,KI,2677,12.149999618530273
FF,NC1,b2b59e4e7c3fc99aa4d911ca9a38a0d4,NEO Charter Exploration Market Maker,NCMM,-1,24
FF,NC1,22f2d336c4123dee085c2690365915e5,Grouse Manufacturing,GRM,17258,23.979999542236328
FF,NC1,dabe51dff531cb875c5ba935c33911ec,K&P Construction,KPCO,932,12.15999984741211
FF,NC1,fdd40c89c07d75f4cb061bf57cf10746,Cornucopix,COPI,400,18.899999618530273
FF,NC1,1de740d1cd67fa86e8670ad6d28f537a,Easy Snacks,EASS,1954,12.170000076293945
FF,NC1,e79b5477477e80b1d0e82188c0682c0d,Waffles.inc,WINC,14658,15.699999809265137
FF,NC1,37c5c39d35f6a6f7a4ec4e1dc2250ad0,Exoplanet Supply Co,ESCO,100000,13
FF,NC1,b93d5077b13d2d78bc4ece417548aade,Lilu Industry,LILU,1392,11.640000343322754
FF,NC1,01467b5432f8d832d98c2cf4cf9735c0,Svazaria,SVA,1000,12.199999809265137
FF,NC1,a5ffd5cd0041147e82a23b28b25f50e1,Fin Biz LLC,FINB,22,22.989999771118164
FF,NC2,c282dbb04194f194b5060f682d63e75d,Wangdang Industries,DANG,8000,16
FF,NC2,d2fcd09b4414494b6c22565bd4d18066,Fungal Solutions Inc.,FSOL,2152,11.5
FFC,AI1,d4d28d54de6e033441387ae90fabf9d3,Interstellar Gaia,INGA,1,300000
FFC,CI1,0b29e6bc7347b93d2b93c127bd950e1a,Shake 'n Bake Inc,J0R,1,315000
FFC,IC1,a2a6c87777f545613d61d096b48a4b87,Antisocial Industries,ANSI,1,1000000
FFC,NC1,527c2f28c113666bca42ed55ae276131,Invictus Galactic Holdings,IG,2,325000
FFC,NC1,3da02b817b5d46aac62dc58098657a82,Numatica,NUMA,1,325000
FIM,AI1,0efaa55bdf9673543ab0a85eef7e8774,Wyatt-Smith Industrial,WSMI,37,2300
FIM,AI1,12a2a3ca9533dc09725d2bbb93eadd4f,Daniel HM Products,DHM,48,2275
FIM,AI1,a31836eaa10c3e8ce4162c69ff9caf35,Gaea inc,GAC,30,2298
FIM,AI1,c0419a482fe2f31ef049e2b47103925b,Hercules company,HRC,8,2299
FIM,AI1,63e665ec835fe663c2dd845c1046deb0,ZymKultureII,ZKII,62,2350
FIM,AI1,6794710494d0bdfc763591d7ea716c9c,Brawling Beggar's Bakery,BBB,90,2500
FIM,CI1,17d409d5e1108c894bb9bb97ab9a8af0,Lex Holdings Unlimited,LHU,24,1899
FIM,CI1,c80a33450ecf4ccc3d58e1461cfc8527,Halliday Systems,WADE,30,1850
FIM,CI1,ba72974ee4eac7c2c0328ad2c24508e4,FiFoFood,FDD,80,1700
FIM,CI1,06b038e2fa6a783205d475223996f76a,Avalon Illuminate,VALI,21,2850
FIM,CI1,5a19f90ed2e262d782c9073f606473fe,KiXiN Industries,KIX,20,1695
FIM,CI1,76d40a729166ec2d61217e18df128ea3,Reptilian Dairy Ventures LP,DD11,14,2699.989990234375
FIM,CI1,06e9abe7a6f0b7dc5961ee061a75ed5f,BradiAgriCo,BRAC,16,2000
FIM,CI1,3f1c1c493386960c86f2f8ba9f0f7301,Soylent Express,SEX,16,2000
FIM,CI1,63f2906e3be552bc181698c03ddc02e2,PICSAM&CO,PCM9,40,1900
FIM,IC1,0a5cadc4a41b36a49809036e1fbf52ad,Staff of Life Foods,SFL,40,2250
FIM,IC1,d19cb403ac4d80268c6073f40d2e067b,Undefined Inc,UND,67,1800
FIM,IC1,f394559bc7ef05ae86cce9eaa9278976,Dathar Food Supply,DFS,15,1999
FIM,IC1,7bc33fd1ee620fb6ba4a3445cd6398b6,Rjbob Industries,RJB,126,1498.989990234375
FIM,IC1,d19cb403ac4d80268c6073f40d2e067b,Undefined Inc,UND,632,2100
FIM,IC1,ec864ec519c567554e7055a48c13b4d3,Storm Yumyums,ZSY,50,1250
FIM,NC1,2fcaf71f3f3e66d658aba4d50feb65ef,Human Compatible Objects,HCOB,56,3250
FIM,NC1,25c61bc4f23767627e7dacb4942bf29f,Moira Mining,MLM,50,3000
FIM,NC1,e56cc3552f5039f74e489776d8798ba8,Galactic Logistics,GLOG,18,2999.89990234375
FIM,NC1,b49c9b5b2db8c7df1166d38ccc690304,NefariousTrading,NEFT,40,3500
FIM,NC1,e84251b56475af4cadd53cf351b16a24,Int'l Import-Export Trading Co,IIET,12,2999.989990234375
FLO,NC1,ce4cf67ecf7058f83f50a5a647dfc920,RegalGoblins,GOB,12,20000
FLP,AI1,a3ab2f687d2d66437b1bcfa9b1f56b2b,T.L.S.,TLS4,4,2000
FLP,AI1,abf93176ba6d04500732ce24b1ae0fe9,Massive Dynamic,MD,12,350
FLP,CI1,b81aca06274fad43bd14cd8a1165f94f,MankMetals,MANK,12,375
FLP,CI1,005a34f5dd064e17b51101863ba1dce0,Bonfire Group,BONF,7,350
FLP,IC1,8718ed74bf18f6cccdaeb97851a86f60,Z Group,ZGRO,5,400
FLP,IC1,8718ed74bf18f6cccdaeb97851a86f60,Z Group,ZGRO,10,400
FLP,NC1,900f7add99ea759e03436dedca20c2e9,TungstenTech,TUTE,12,400
FLP,NC1,900f7add99ea759e03436dedca20c2e9,TungstenTech,TUTE,12,400
FLP,NC1,900f7add99ea759e03436dedca20c2e9,TungstenTech,TUTE,6,340
FLP,NC1,900f7add99ea759e03436dedca20c2e9,TungstenTech,TUTE,12,350
FLX,AI1,48e03c26b8e58db3dc38738753ef6b0b,Universal Reserve,UR,560,199
FLX,AI1,b0115468fbde7bef396734426f611939,Archiel Industries,ARCL,97,190
FLX,AI1,d4d28d54de6e033441387ae90fabf9d3,Interstellar Gaia,INGA,1,198
FLX,AI1,7116cb03c067d29e1b3fe30f863638e0,Kowa-Bunga,KOWB,120,170
FLX,CI1,8db2750ca5dc5d671f5ed6ffa6c4c225,Ender Space,END,87,250
FLX,CI1,8aaf681dfb4811fc9db104e35b02928c,Peregrine Light Ag Industries,PLG,80,100
FLX,CI1,2a6b4a966cc7aa5f89b2d85bf4fa5763,James,TSLA,113,190
FLX,CI1,160bf5ab7b9ac6f049c6783ea0df0f1c,The Bashing Bimbos Corporation,BBC,10,200
FLX,CI1,2a6b4a966cc7aa5f89b2d85bf4fa5763,James,TSLA,120,180
FLX,CI1,76d40a729166ec2d61217e18df128ea3,Reptilian Dairy Ventures LP,DD11,9,149.99000549316406
FLX,CI1,ed7a5f3e89370bf53859d6a2cb7db6cb,BioGrowth Excelsior,BIGE,10,120
FLX,CI1,2a6b4a966cc7aa5f89b2d85bf4fa5763,James,TSLA,39,164
FLX,CI1,67a50c9d2c05009201a0b5cbc158e2bb,Stink n Stone Designs,TWIG,88,150
FLX,CI2,f42a14fde55f4cd9ede35dde2ce72f84,Glitch Free Group,GFG,52,75
FLX,CI2,007eb0371b4fb01e1853f58c4e980e55,Goresh Holdings,GH1,10,95
FLX,IC1,8a8d2320e49cae11b6eb2ab0f58c884c,GlowyStone,GLOW,621,127.94000244140625
FLX,IC1,e84251b56475af4cadd53cf351b16a24,Int'l Import-Export Trading Co,IIET,346,127.98999786376953
FLX,IC1,0ac7bc21122084ba4c0f4af252025a8c,Excelsior Industries,EXIN,20,127.9800033569336
FLX,IC1,6ea1b5c38bd902b89fb2432459b7dbe7,Dangerduck's Delivery Delight,DDD3,410,149.99000549316406
FLX,IC1,e46b859b630c7a960101773877e2cddd,Mantissa Manufacturing,MTSS,52,199
FLX,NC1,33405f7bfec649a2e9315097d70f57ba,Blue Sun Corporation,BSC,1200,119
FLX,NC1,6cc7c109b247d1f20b0eedcf11fd00dc,Kiri & Boojum,KIRI,900,218
FLX,NC1,e9a5c417878286e3b2cb491943bea210,D-Mis Makers,DMIS,250,218
FLX,NC1,1de740d1cd67fa86e8670ad6d28f537a,Easy Snacks,EASS,160,156
FLX,NC1,5d73f9b9d2d7a6a10b03586babb5980b,Polymetal Retrieval,PMRV,365,120
FLX,NC1,94532d45dfe36c99d4e6b5b0095df939,ArcPlant Industries,VEL1,2969,95
FLX,NC2,fa9361dfcd747f3bd31262e04e561d90,Dawn Foods Limited,DFL,410,165
FLX,NC2,fa9361dfcd747f3bd31262e04e561d90,Dawn Foods Limited,DFL,189,80
FOD,AI1,48e03c26b8e58db3dc38738753ef6b0b,Universal Reserve,UR,200,999.989990234375
FOD,AI1,48e03c26b8e58db3dc38738753ef6b0b,Universal Reserve,UR,130,999.989990234375
FOD,AI1,48e03c26b8e58db3dc38738753ef6b0b,Universal Reserve,UR,200,999.989990234375
FOD,AI1,48e03c26b8e58db3dc38738753ef6b0b,Universal Reserve,UR,200,999.989990234375
FOD,CI1,92cd647c4ca1c07d77443a8db1238c78,Nom Noms,NNM,36,160
FOD,CI1,92cd647c4ca1c07d77443a8db1238c78,Nom Noms,NNM,286,165
FOD,IC1,3a8c562d77e1456bfe354f6501163db2,SorcererCainesFoodstuff,SCFO,32,200
