Ticker,MMBuy,MMSell,AI1-Average,AI1-AskAmt,AI1-AskPrice,AI1-AskAvail,AI1-BidAmt,AI1-BidPrice,AI1-BidAvail,CI1-Average,CI1-AskAmt,CI1-AskPrice,CI1-AskAvail,CI1-BidAmt,CI1-BidPrice,CI1-BidAvail,CI2-Average,CI2-AskAmt,CI2-AskPrice,CI2-AskAvail,CI2-BidAmt,CI2-BidPrice,CI2-BidAvail,NC1-Average,NC1-AskAmt,NC1-AskPrice,NC1-AskAvail,NC1-BidAmt,NC1-BidPrice,NC1-BidAvail,NC2-Average,NC2-AskAmt,NC2-AskPrice,NC2-AskAvail,NC2-BidAmt,NC2-BidPrice,NC2-BidAvail,IC1-Average,IC1-AskAmt,IC1-AskPrice,IC1-AskAvail,IC1-BidAmt,IC1-BidPrice,IC1-BidAvail
LDE,,,5979.1298828125,1,6200,92,4,4000.010009765625,37,5374.68017578125,4,5750,183,50,4512,61,4200,,,0,,,0,4965.509765625,2,5129,713,4,5000,315,4200,11,4200,11,40,3600,40,6385.7900390625,6,6599,152,4,4501,88
LDI,,,356.25,,,0,,,0,224.0399932861328,20,269,26,948,200,948,287.2099914550781,,,0,,,0,291.95001220703125,,,0,,,0,287.2099914550781,,,0,,,0,700,6,390,213,,,0
LES,,,800,72,800,150,10,750,10,1000,,,0,,,0,228.57000732421875,,,0,,,0,750,118,825,333,,,0,228.57000732421875,,,0,,,0,228.57000732421875,53,1000,53,,,0
LFE,,,197670.5,,,0,2,180000,4,156126.4375,,,0,1,200000,3,75567.2265625,,,0,,,0,233967.03125,2,250000,2,1,170000,23,75567.2265625,,,0,,,0,200000,1,500000,1,,,0
LFL,,,350000,,,0,,,0,350000,,,0,,,0,122737.671875,,,0,,,0,300000,,,0,1,300000,1,122737.671875,,,0,,,0,122737.671875,,,0,,,0
LFP,,,6000,,,0,,,0,3882.06005859375,,,0,9,2138.889892578125,9,7461.4599609375,,,0,,,0,5000,1,5000,14,,,0,7461.4599609375,,,0,,,0,7461.4599609375,,,0,,,0
LHP,,,2330.1201171875,40,2350,299,44,1800,44,1950,185,1950,185,,,0,1616.9200439453125,,,0,,,0,2000,237,2000,908,,,0,1500,12,1500,12,,,0,2310.340087890625,100,2250,100,,,0
LI,,,1077.5,11,1150,2382,50,750,72,881,63,900,320,,,0,472.2900085449219,,,0,,,0,783.9199829101562,47,800,650,100,750,164,472.2900085449219,,,0,,,0,1000,,,0,,,0
LIO,,,340,218,350,218,200,255,421,250,,,0,100,210,200,19000,,,0,,,0,320.6700134277344,96,399,1903,100,160,600,68.56999969482422,,,0,,,0,475,,,0,80,214,196
LIS,250000,,450000,,,0,100,250000,100,350000,,,0,100,250000,100,257504.296875,,,0,,,0,257504.296875,,,0,100,250000,100,257504.296875,,,0,,,0,257504.296875,,,0,100,250000,100
LIT,,,13124.9404296875,,,0,,,0,13124.9404296875,,,0,,,0,13124.9404296875,,,0,,,0,13124.9404296875,1,9999,1,,,0,13124.9404296875,,,0,,,0,13124.9404296875,1,9999,1,,,0
LOG,56000,,56000,8,57000,27,100,56000,100,57270.01953125,4,70000,4,100,56000,100,28263.599609375,,,0,,,0,56000,4,80000,4,100,56000,100,28263.599609375,,,0,,,0,56000,1,120000,1,100,56000,100
LSE,,,5490.830078125,13,6049,189,6,5600,47,5892.64990234375,12,6050,148,2,5500,107,4650,,,0,,,0,5005.740234375,18,5398,672,4,5000,268,6000,15,6000,15,36,4200,36,5769.06005859375,1,5898.89990234375,76,4,4001,78
LSL,,,200000,,,0,,,0,205256.8125,1,400000,1,,,0,205256.8125,,,0,,,0,300000,,,0,,,0,205256.8125,,,0,,,0,205256.8125,,,0,,,0
LST,34,,136.8000030517578,33,139.99000549316406,4426,20,120,3444,100.06999969482422,122,162.4499969482422,122,200,90,9866,41,,,0,24,41,24,141.75,100,145,2324,45,115,5179,75,8,75,41,620,70,959,190.8800048828125,39,199.99000549316406,406,64,188.97999572753906,5119
LTA,,,2735.169921875,52,2695,180,9,1515,37,2017.77001953125,1,2261,278,3,2000,121,1950,,,0,,,0,2219.510009765625,48,2228,992,2,1800,190,2500,12,1900,28,,,0,2106.610107421875,9,2289.889892578125,145,8,1802,88
LU,,,60000,,,0,,,0,62782.37109375,,,0,,,0,62782.37109375,,,0,,,0,62782.37109375,,,0,,,0,62782.37109375,,,0,,,0,62782.37109375,,,0,,,0
MAG,87,,500,,,0,4,250,104,240,30,247.75,40,100,88,200,117.55000305175781,,,0,,,0,106.06999969482422,9,120,320,50,87.01000213623047,150,117.55000305175781,,,0,,,0,87,90,92.5,361,100,87,100
MAI,,,160.5800018310547,73,166,350,30,126.05000305175781,448,142.91000366210938,1,175,49,6,120,1335,171.1699981689453,,,0,,,0,164.47000122070312,24,167.9499969482422,2985,20,150,1506,110,30,110,145,,,0,119.94000244140625,20,129.97999572753906,1839,50,107,2215
MB,,,4500,1,5000,15,12,3800,22,4000,,,0,12,3800,23,3450.389892578125,,,0,,,0,4440.10009765625,7,4800,8,8,3800,8,3450.389892578125,,,0,,,0,6000,,,0,12,3800,12
MCB,,,349999,1,300000,1,,,0,250000,,,0,1,120000,1,167025.5625,,,0,,,0,285148.15625,1,320000,9,1,250000,1,167025.5625,,,0,,,0,167025.5625,,,0,,,0
MCG,12,36,29.31999969482422,1395,29.989999771118164,18255,518,22.510000228881836,61176,27.670000076293945,232,29.8700008392334,20815,200,25,14951,24.5,750,24.5,1332,302,15,984,27.280000686645508,837,27,51581,43,26,11473,30,943,36,3219,70,30,71,35.31999969482422,653,35.5,753,158,30,1309
MEA,,,4354.16015625,4,4450,79,10,3200.010009765625,188,3000,,,0,20,2500,40,1735.760009765625,,,0,,,0,4000,32,5500,50,92,4000,813,1735.760009765625,,,0,,,0,3600,6,3977.929931640625,132,20,3001,844
MED,,,1044.02001953125,181,1449,607,7,750,353,816.3099975585938,1529,849,1529,100,750,384,450,,,0,20,450,20,849.8099975585938,1,848,1365,56,675,256,570,26,850,26,,,0,833.72998046875,79,650,306,15,625,326
MFE,,,110000,4,110000,4,,,0,95000,10,100000,10,,,0,44024.19140625,,,0,,,0,91000,,,0,20,60000,20,44024.19140625,,,0,,,0,1,,,0,,,0
MFK,,,275.7699890136719,189,300,189,33,130,33,214.14999389648438,23,235,123,16,130.00999450683594,946,149.6999969482422,,,0,,,0,182.67999267578125,117,198,1234,1,150,1203,150,,,0,200,145,200,241.47999572753906,29,245,112,10,130.5,872
MFL,,,150000,,,0,2,125000,2,120000,2,180000,2,,,0,61748.23046875,,,0,,,0,150000,,,0,1,150000,1,61748.23046875,,,0,,,0,61748.23046875,,,0,,,0
MG,,,74.9800033569336,80,77.9800033569336,12484,90,52,1689,39.86000061035156,593,40,11291,,,0,50,,,0,,,0,67.56999969482422,6,66.98999786376953,7519,80,47,1176,54.86000061035156,500,60,500,,,0,106.7300033569336,163,119.91000366210938,881,100,50.0099983215332,484
MGC,,,8591.9501953125,,,0,,,0,8591.9501953125,,,0,,,0,8591.9501953125,,,0,,,0,6740,14,6740,39,,,0,8591.9501953125,,,0,,,0,7776.919921875,,,0,,,0
MGS,,,150,226,150,2368,100,81,2362,90.2699966430664,90,107,1108,10,91,1434,41.13999938964844,,,0,,,0,73.54000091552734,117,80,1419,34,60,334,41.13999938964844,,,0,,,0,325,30,325,167,30,160.00999450683594,2170
MHL,,,2790,116,2790,412,100,2000,300,2229.530029296875,98,2350,235,16,1750,159,2351.52001953125,,,0,,,0,2175.72998046875,18,2569,459,56,1900,56,2351.52001953125,,,0,,,0,3347.81005859375,3,3600,150,20,2200,37
MHP,,,2445.489990234375,,,0,50,2000,50,3000,4,3190,9,,,0,2118.949951171875,,,0,,,0,2750,9,3000,9,300,2600,300,2118.949951171875,,,0,,,0,2118.949951171875,,,0,,,0
MLI,,,10268.849609375,,,0,,,0,5000,10,20700,10,,,0,10268.849609375,,,0,,,0,12000,16,19500,16,,,0,10268.849609375,,,0,,,0,10268.849609375,,,0,,,0
MPC,,,1050,123,1040,260,,,0,1329.4100341796875,1,1475,66,,,0,661.4199829101562,,,0,,,0,998.4299926757812,8,995,260,,,0,661.4199829101562,,,0,,,0,1400,10,1400,50,,,0
MSL,,,95000,,,0,1,105000,3,50000,,,0,1,80000,2,83082.453125,,,0,,,0,80000,4,130000,20,1,85000,1,83082.453125,,,0,,,0,150000,,,0,,,0
MTC,,,452.94000244140625,,,0,,,0,300,5,300,55,,,0,452.94000244140625,,,0,,,0,1,,,0,,,0,452.94000244140625,,,0,,,0,500,,,0,,,0
MTP,,,1973.31005859375,,,0,20,1600,20,2699,16,2700,16,5,2100,275,1027.6199951171875,,,0,,,0,2000,,,0,20,2200,285,1027.6199951171875,,,0,,,0,2999.989990234375,,,0,5,2126,38
MUS,,,105,,,0,28,105,441,95,,,0,20,93.01000213623047,386,172.3000030517578,,,0,,,0,140,863,140,2863,20,115.01000213623047,1619,172.3000030517578,,,0,,,0,130,240,150,240,790,100.01000213623047,880
MWF,,,140,12,225,152,,,0,200,19,200,19,,,0,189.47000122070312,,,0,,,0,231.77000427246094,16,200,267,,,0,189.47000122070312,,,0,,,0,256.2099914550781,200,270,220,,,0
N,33,,79.77999877929688,2392,99,4096,1000,70.01000213623047,5729,65.13999938964844,200,79.9800033569336,12712,200,50.0099983215332,1592,66.12000274658203,,,0,,,0,77.8499984741211,6041,80,32255,400,75.0199966430664,8135,66.12000274658203,,,0,,,0,95.80999755859375,168,98.98999786376953,5201,20,80.02999877929688,3276
NA,25,,25,257,25.020000457763672,1052,100,25,100,25,1791,25.010000228881836,3604,100,25,100,1106.219970703125,,,0,,,0,25,25,25.010000228881836,4204,100,25,100,1,,,0,,,0,26.260000228881836,128,29.989999771118164,3317,100,25,100
NAB,,,117.05999755859375,20,180,20,2930,90,5760,175.99000549316406,238,175.99000549316406,968,56,75.01000213623047,2756,126.41999816894531,,,0,,,0,98.68000030517578,195,105,941,155,60,355,65,,,0,460,65,460,127.16000366210938,5,95,1114,200,70,290
NCS,,,24.899999618530273,248,24.899999618530273,4659,690,20,690,31.969999313354492,500,34,2411,8209,25,12135,16.979999542236328,,,0,,,0,29.760000228881836,50,33,26653,2749,25,3249,16.979999542236328,,,0,,,0,28,2,27.950000762939453,1352,45,20.350000381469727,45
NE,,,295,5,295,105,12,211.00999450683594,377,213.7100067138672,40,250,106,50,170,1150,300,,,0,,,0,340.4100036621094,50,384,1641,10,160,210,300,150,300,150,,,0,172.25999450683594,230,295,377,100,150,100
NF,,,5134.419921875,,,0,,,0,5134.419921875,10,10000,10,,,0,5134.419921875,,,0,,,0,5134.419921875,16,9750,16,,,0,5134.419921875,,,0,,,0,5134.419921875,,,0,,,0
NFI,,,10,6000,12,11300,,,0,9,1200,30,2400,1425,10,1425,6.179999828338623,,,0,,,0,7.489999771118164,2700,7.5,9656,5,2,5,6.179999828338623,,,0,,,0,8.5,40,8.5,630,,,0
NG,,,699.3400268554688,10,699,480,,,0,900,,,0,,,0,721.8099975585938,,,0,,,0,1757.68994140625,2,1748.72998046875,69,10,603.0599975585938,480,721.8099975585938,,,0,,,0,700,,,0,,,0
NL,,,3523.14990234375,16,3500,67,9,2500,119,1798.3800048828125,29,2220,52,10,1700.02001953125,106,2000,,,0,,,0,2649.64990234375,5,2649.64990234375,462,86,2250,206,2400,26,2400,36,,,0,2545.919921875,90,2900,168,2,2110.010009765625,30
NN,,,29444.419921875,,,0,,,0,30000,1,34000,4,,,0,29444.419921875,,,0,,,0,31900,1,31800,31,,,0,29444.419921875,,,0,,,0,29444.419921875,1,50000,1,,,0
NOZ,,,43702.01171875,,,0,,,0,43702.01171875,,,0,,,0,43702.01171875,,,0,,,0,43702.01171875,,,0,,,0,43702.01171875,,,0,,,0,43702.01171875,,,0,,,0
NR,,,325.3999938964844,400,325,1050,,,0,250,4100,299,4100,650,150,650,199.5800018310547,,,0,,,0,347.6700134277344,,,0,,,0,199.5800018310547,,,0,,,0,274,50,350,50,,,0
NS,,,192.9600067138672,374,198,2340,108,170,1252,163.3800048828125,475,169,1520,300,152,8320,214.27000427246094,,,0,,,0,165.02999877929688,165,179,5403,50,160,2930,160,,,0,1000,160,1000,178.88999938964844,38,186,17954,20,150,1716
NST,,,2000,10,2000,28,,,0,1500,74,1800,100,,,0,1351.469970703125,,,0,,,0,2653.760009765625,103,3000,107,2,1700,26,1351.469970703125,,,0,,,0,1700,195,1999.9100341796875,279,4,1700,29
NUT,,,122.5199966430664,90,120,269,64,110,655,129.99000549316406,,,0,12,125,936,151.7100067138672,,,0,,,0,206.69000244140625,6,155,171,200,105.01000213623047,3967,151.7100067138672,,,0,24,90,24,98.69000244140625,10,114,603,348,100,2585
NV1,100000,,130000,3,130000,3,100,100000,100,94010.078125,,,0,100,100000,100,94010.078125,,,0,,,0,100000,,,0,100,100000,100,94010.078125,,,0,,,0,94010.078125,,,0,100,100000,100
NV2,,,130882.6328125,,,0,100,150000,100,130882.6328125,,,0,100,150000,100,130882.6328125,,,0,,,0,150000,3,220000,3,100,150000,100,130882.6328125,,,0,,,0,130882.6328125,,,0,100,150000,100
O,32,,130.49000549316406,14,175,1053,58,90,6037,116.83999633789062,262,240,5719,176,76,5626,55,,,0,,,0,95.18000030517578,71,90,2768,15,80,1736,90,1302,90,1517,,,0,80.62999725341797,46,76,1402,20,65.51000213623047,2950
OFF,,,78,190,78,3552,40,60,320,60.599998474121094,200,65,5360,50,20,50,50.65999984741211,4,50,4,,,0,70.69000244140625,160,64,882,40,51,1840,50.65999984741211,1000,70,1500,,,0,86.2699966430664,140,85,9520,465,75,565
OLF,,,960.010009765625,72,600,72,,,0,1625,5,1625,5,,,0,960.010009765625,,,0,,,0,960.010009765625,24,1100,24,,,0,960.010009765625,,,0,,,0,1100,6,833.3800048828125,502,,,0
OS,,,40000,,,0,10,40000,10,30351.4609375,1,49000,4,,,0,30351.4609375,,,0,,,0,49889.71875,1,50000,36,,,0,30351.4609375,,,0,,,0,30351.4609375,,,0,,,0
OVE,,,82.31999969482422,1876,84.9800033569336,7835,25,73.5,1495,83.05000305175781,2558,89.98999786376953,6936,16,72,3471,79,73,79,373,,,0,80.62000274658203,100,80,11192,10,70.01000213623047,11783,153,100,125,898,2,100,67,75.06999969482422,87,79.69000244140625,3631,50,75,6350
PCB,,,1200,,,0,,,0,1699.4000244140625,32,1700,128,40,1100.0400390625,90,807.0599975585938,,,0,,,0,2071.919921875,19,2900,25,40,1150.010009765625,107,807.0599975585938,,,0,,,0,2000,64,2500,74,10,1600,10
PDA,,,2212.929931640625,5,3300,582,40,750,40,3225.56005859375,27,3195,69,3,1800,43,1153.030029296875,,,0,5,3500,5,4081.02001953125,916,4000,938,1,3020,67,4000,28,4000,28,,,0,3492.989990234375,24,3870,74,10,3200,63
PE,,,5.880000114440918,4141,6.46999979019165,22011,75382,5,89613,5.489999771118164,12749,5.900000095367432,250471,1650,4.789999961853027,148491,4,100,6,100,,,0,5.260000228881836,3588,5.480000019073486,512393,10000,4.889999866485596,141449,5,6000,7,6000,2000,5,4000,5.550000190734863,100,5.71999979019165,407902,157,4.760000228881836,99519
PFE,,,377.7099914550781,20,633.3499755859375,309,80,300,80,400,20,1000,20,,,0,480.5400085449219,,,0,,,0,499.3399963378906,272,500,272,370,420,370,480.5400085449219,,,0,100,330,100,749,190,666.6599731445312,560,,,0
PG,,,27.270000457763672,115,28.799999237060547,34211,40,24,36982,24.860000610351562,3950,25.889999389648438,39261,131,23.170000076293945,22569,25,,,0,,,0,27.290000915527344,190,29,175831,50,27,144309,30,10000,30,11000,7429,27,7929,27.93000030517578,900,28.979999542236328,37459,20,24.329999923706055,24886
PIB,,,1200,3,1200,3,,,0,300,,,0,,,0,596.8499755859375,,,0,,,0,600,,,0,,,0,596.8499755859375,,,0,,,0,1100,70,2200.219970703125,102,16,1100,16
PK,,,840.989990234375,,,0,,,0,840.989990234375,,,0,,,0,840.989990234375,,,0,,,0,1500,,,0,,,0,840.989990234375,,,0,,,0,840.989990234375,120,1200,120,,,0
POW,4200,,4550,3,4550,235,100,4200,100,4700,2,6000,2,100,4300,229,2364.429931640625,,,0,,,0,4325.580078125,,,0,100,4200,100,2364.429931640625,,,0,,,0,4820.77001953125,,,0,13,4500,313
PPA,,,15,,,0,20,15,20,126.05999755859375,12,99,51,15,15,15,143.52999877929688,,,0,,,0,85.19999694824219,507,100,611,,,0,143.52999877929688,160,100,160,,,0,10,4,50,4,7,10,113
PSH,,,8000,12,7000,14,,,0,5000,4,10000,4,,,0,3839.050048828125,,,0,,,0,5000,2,8500,4,,,0,3839.050048828125,,,0,,,0,8250,2,8100,26,,,0
PSL,,,3557.659912109375,4,3950,52,74,3000,137,3030.239990234375,5,3150,48,64,3000,196,1700,,,0,,,0,3162.18994140625,3,4700,158,20,2000,32,1700,3,2500,3,,,0,3063.429931640625,12,2849.989990234375,63,4,2400,126
PSM,,,1205,7,1205,150,16,901,107,1013.47998046875,10,1150,58,50,900,188,750,,,0,,,0,1965.989990234375,58,2423.080078125,58,9,967.5800170898438,125,1321.68994140625,,,0,,,0,1000,3,5000,3,25,1000,25
PSS,,,568,1,600,15,100,400,100,450,5,450,5,7,350,27,660.8400268554688,5,450,5,,,0,417.75,10,750,10,196,350,344,660.8400268554688,,,0,,,0,515.8599853515625,2,559.989990234375,94,33,300,63
PT,,,571.8699951171875,10,599,1233,8,490,208,540.969970703125,148,554.989990234375,1297,49,461,983,255,145,400,145,,,0,410.8399963378906,18,449,2320,500,300,561,400,97,400,149,,,0,394,100,417.9800109863281,746,200,300.010009765625,1047
PWO,,,197.9199981689453,49,210,1509,12,161,173,206.52000427246094,95,175,1125,10,145,230,210,75,195,123,,,0,247.77999877929688,1226,250,1281,13,182,2489,299.989990234375,147,299.989990234375,375,5,250,20,185.82000732421875,15,197,564,100,151,433
QCR,,,695000,1,700000,1,,,0,695000,,,0,,,0,365454.625,,,0,,,0,600000,,,0,6,500000,6,365454.625,,,0,,,0,599000,1,695000,1,,,0
RAD,,,5707.14013671875,,,0,12,5000,22,7000,,,0,8,5000,8,3729.22998046875,,,0,,,0,51444.26953125,4,25000,4,,,0,3729.22998046875,,,0,,,0,8000,,,0,,,0
RAG,,,259746.03125,,,0,,,0,259746.03125,,,0,,,0,259746.03125,,,0,,,0,27500,,,0,,,0,259746.03125,,,0,,,0,259746.03125,,,0,,,0
RAM,,,1250,38,1250,38,,,0,1900,23,1900,45,,,0,1252.9200439453125,,,0,,,0,2500,11,2500,47,,,0,1252.9200439453125,,,0,,,0,2350,10,2350,42,,,0
RAT,32,166,82.0999984741211,160,81.5,22302,152,65.05000305175781,7776,91.62999725341797,352,90,29204,35,85.05000305175781,22728,79,3132,85,4170,660,60,1860,83.29000091552734,545,80,59324,277,74,41140,99,550,99,6564,100,69,2660,66.83999633789062,1940,66.79000091552734,25361,1528,65.5,32831
RBH,,,11582.7099609375,11,13369,237,5,8000,30,19911.25,4,18000,46,,,0,8000.830078125,,,0,,,0,10399.1201171875,2,11500,149,3,10001,112,8000.830078125,,,0,,,0,14500,36,26069,46,5,11000,41
RCO,400,,671.530029296875,120,700,123,167,600,1059,540.97998046875,14,623,75,20,510.1000061035156,1189,420,,,0,,,0,449.05999755859375,25,499,881,30,426.010009765625,909,500,60,500,232,,,0,445.3500061035156,10,474,270,390,425,999
RCS,,,100000,,,0,,,0,94093.78125,2,209000,2,,,0,94093.78125,,,0,,,0,70000,,,0,,,0,94093.78125,,,0,,,0,94093.78125,,,0,,,0
RCT,,,500000,,,0,,,0,356760.5,,,0,,,0,356760.5,,,0,,,0,550000,1,550000,1,,,0,356760.5,,,0,,,0,356760.5,,,0,,,0
RDE,,,17610.640625,8,22200,159,8,13000,28,20471.25,2,20560,59,,,0,14495.8095703125,,,0,,,0,17896,4,20400,73,8,14600,8,14495.8095703125,,,0,,,0,33213.5,40,35500,44,6,18000,43
RDL,,,380631.96875,,,0,,,0,380631.96875,,,0,,,0,380631.96875,,,0,,,0,380631.96875,,,0,,,0,380631.96875,,,0,,,0,380631.96875,,,0,,,0
RDS,,,209228.40625,,,0,,,0,209228.40625,,,0,,,0,209228.40625,,,0,,,0,125000,,,0,,,0,209228.40625,,,0,,,0,209228.40625,,,0,,,0
REA,,,249.10000610351562,148,295,980,100,250,100,286.19000244140625,16,315,663,18,260,18,355.8699951171875,,,0,,,0,311.0299987792969,42,310,3440,30,250,4341,300,418,300,418,1000,200,1000,275,185,275,1852,,,0
RED,45000,,45000,,,0,100,45000,100,45000,,,0,100,45000,100,22540.4296875,,,0,,,0,45000,,,0,100,45000,100,22540.4296875,,,0,,,0,45000,,,0,100,45000,100
REP,,,802.969970703125,159,800,208,1,602,289,654.0700073242188,73,674.989990234375,265,100,600.010009765625,537,340,56,600,56,,,0,794.8499755859375,62,798,261,30,405,560,500,57,500,157,,,0,748.989990234375,15,748.97998046875,110,10,580,221
RG,,,1032.6099853515625,10,1500,10,40,1000,61,783.239990234375,11,780,121,50,600,74,751.5700073242188,,,0,,,0,1144.030029296875,99,1150,99,12,810,921,751.5700073242188,,,0,,,0,800,,,0,32,800,32
RGO,,,1000,29,950,88,,,0,1500,10,1200,10,,,0,798.47998046875,,,0,,,0,2418.469970703125,,,0,4,1900,4,798.47998046875,,,0,,,0,798.47998046875,,,0,,,0
RHP,,,4150.77001953125,39,4800,39,25,3300,33,2700.739990234375,,,0,25,3300,40,2700.739990234375,,,0,,,0,3600,,,0,25,3300,25,2700.739990234375,,,0,,,0,2700.739990234375,,,0,,,0
ROM,,,2500,6,2500,26,100,1800,100,2950,,,0,100,1800,100,1931.5799560546875,,,0,,,0,1995,20,4000,20,40,2001,360,1931.5799560546875,,,0,,,0,3200,6,2500,41,40,1900,80
RSE,,,18879.150390625,1,22300,156,18,10000,18,24896.349609375,37,36969,37,,,0,12026.7197265625,,,0,,,0,20798.7109375,4,25000,4,16,16733,80,12026.7197265625,,,0,,,0,26433.390625,38,27111,63,4,19000,84
RSH,,,17292.380859375,,,0,,,0,17292.380859375,,,0,,,0,17292.380859375,,,0,,,0,17292.380859375,,,0,,,0,17292.380859375,,,0,,,0,17292.380859375,1,43000,1,,,0
RSI,,,1027.3900146484375,,,0,,,0,1378.0400390625,39,1900,104,27,1200,27,686.77001953125,,,0,,,0,1600,15,1400,15,200,500,200,686.77001953125,,,0,,,0,800,,,0,8,1000,16
RTA,,,11273.509765625,8,12900,49,10,6000,10,14851.7900390625,2,14000,2,2,9000,2,8308.73046875,,,0,,,0,11838.240234375,3,12300,29,1,10000,51,8308.73046875,,,0,,,0,16000,34,12999,44,15,9000,30
S,,,144.99000549316406,35,144.97999572753906,285,80,95,385,94.41000366210938,10,94.41000366210938,846,50,35.0099983215332,250,85.83999633789062,,,0,,,0,31.93000030517578,15,37,1088,158,23,433,85.83999633789062,,,0,,,0,86.9800033569336,100,89.98999786376953,185,,,0
SA,,,3422.949951171875,2,6500,2,,,0,3422.949951171875,2,5000,2,,,0,3422.949951171875,,,0,,,0,6000,35,6000,123,,,0,3422.949951171875,,,0,,,0,3422.949951171875,1,6000,1,,,0
SAL,,,6000,2,6500,2,,,0,6000,5,10000,5,,,0,3422.949951171875,,,0,,,0,6000,31,6000,113,,,0,3422.949951171875,,,0,,,0,3422.949951171875,1,6000,1,,,0
SAR,,,19250,2,19250,69,10,7500,10,22000,1,24000,1,2,10000,2,9628.83984375,,,0,,,0,20000,,,0,20,15000,70,9628.83984375,,,0,,,0,22500,4,16000,4,,,0
SC,,,1254.800048828125,18,1250,122,1,1000.010009765625,5,1080.7099609375,20,1050,176,10,1000,10,1500,,,0,,,0,1073.449951171875,27,1080,1025,20,750,20,1500,56,1500,66,,,0,1220,25,1220,517,20,750,20
SCB,,,35000,,,0,,,0,70000,,,0,,,0,54712.01171875,,,0,,,0,57000,2,57000,2,,,0,54712.01171875,,,0,,,0,2686,,,0,,,0
SCN,,,1367.300048828125,43,1499,465,14,1000,137,1661.3599853515625,24,1740,233,1,1051,16,1500,,,0,,,0,1909.5400390625,19,1900,197,1,1691,112,1150,18,2000,18,1,1150,1,2320.780029296875,51,2499.889892578125,263,16,1500,101
SCR,,,150,13,150,13,8,100,208,82,26,100,285,20,85,120,82.29000091552734,,,0,,,0,82,33,82.01000213623047,90,100,82,100,82.29000091552734,30,140,30,,,0,82,40,86.98999786376953,297,100,82,100
SDR,72000,,72001,100,80000,100,7,72001,107,72000,9,75000,9,100,72000,100,37259.4296875,,,0,,,0,72000,,,0,100,72000,100,37259.4296875,,,0,,,0,72000,,,0,100,72000,100
SEA,,,98,210,119.98999786376953,6115,100,60.0099983215332,1070,76,200,79,2620,5258,76,5258,73.05000305175781,,,0,,,0,87.9800033569336,302,88,6606,170,55.810001373291016,320,150,165,150,327,,,0,101.11000061035156,772,101.11000061035156,3025,200,81,330
SEN,,,750,550,700,1660,4,500,1054,700,,,0,10,450,10,285.3699951171875,,,0,,,0,749.6099853515625,1101,750,1121,10,550,40,285.3699951171875,,,0,,,0,599.5499877929688,85,600,85,10,450,210
SEQ,,,9000,,,0,,,0,8079.85986328125,,,0,,,0,8079.85986328125,,,0,,,0,10000,,,0,20,10000,20,8079.85986328125,,,0,,,0,8079.85986328125,,,0,,,0
SF,6,16,10.859999656677246,5344,10.890000343322754,199543,300,10.100000381469727,22045,8.699999809265137,6797,8.5600004196167,278861,100,8.199999809265137,268761,10,5100,10,33433,,,0,10.75,1654,10.899999618530273,134552,1,10.670000076293945,73404,14.5,812,14.5,8303,100,6,100,10.729999542236328,2600,10.970000267028809,258376,20000,10.050000190734863,70114
SFE,,,55000,3,55000,13,,,0,60000,17,60000,17,,,0,25161.3203125,,,0,,,0,80000,,,0,25,40000,25,25161.3203125,,,0,,,0,1,,,0,,,0
SFK,,,59.150001525878906,253,55,1588,25,42.04999923706055,265,72.66000366210938,1111,49.9900016784668,3549,491,21,491,42.5,,,0,,,0,53.88999938964844,77,55,7689,44,41,3424,42.5,150,50,150,,,0,79,296,79,1704,30,71.5,589
SFL,,,85000,2,85000,2,,,0,30850.880859375,,,0,,,0,30850.880859375,,,0,,,0,45000,,,0,,,0,30850.880859375,,,0,,,0,30850.880859375,,,0,,,0
SI,,,458.1600036621094,24,520,916,11,500,324,344.760009765625,80,335,1326,20,200,20,884.1400146484375,,,0,,,0,271.5,25,320,6502,200,160,325,884.1400146484375,40,500,60,,,0,420,32,399.989990234375,1615,30,200,50
SIL,,,2000,26,2250,33,,,0,2400,9,2400,24,,,0,2300.8798828125,,,0,,,0,500,78,1750,78,,,0,2300.8798828125,,,0,,,0,2995,12,2000,46,2,1000,2
SIO,38,,80.41999816894531,67,79,689,465,50,751,56.0099983215332,36,60,3582,100,51.099998474121094,4873,45,,,0,,,0,63.66999816894531,92,74.97000122070312,4052,50,40.20000076293945,8972,40,46,40,46,,,0,94.58000183105469,10,109,1399,100,72,1142
SNM,,,50000,,,0,,,0,77019.203125,,,0,,,0,77019.203125,,,0,,,0,130000,6,130000,49,,,0,77019.203125,,,0,,,0,77019.203125,,,0,,,0
SOI,,,360,86,360,1739,150,300,150,400,450,360,900,,,0,299.3699951171875,,,0,,,0,320,900,500,900,,,0,299.3699951171875,10,320,10,100,250,200,329,80,329,1736,500,210,580
SOL,,,1000,,,0,,,0,1125,36,1050,321,,,0,450.1700134277344,,,0,,,0,1000,9,900,189,,,0,450.1700134277344,,,0,,,0,777,33,1350,181,,,0
SP,,,1680.4000244140625,38,1800,217,100,1500,100,1937.5400390625,,,0,10,1600,110,1123.4200439453125,,,0,,,0,1750,32,1750,62,100,1500,100,1123.4200439453125,,,0,,,0,1643.97998046875,6,2400,6,100,1500,100
SRD,53000,,53000,6,60000,6,4,53000.01171875,104,53000,,,0,100,53000,100,29394,,,0,,,0,53000,,,0,100,53000,100,29394,,,0,,,0,53000,,,0,100,53000,100
