MaterialTicker,ExchangeCode,CompanyId,CompanyName,CompanyCode,ItemCount,ItemCost
AL,NC1,4c1507bd747f35fe865d1e7a651974a5,Thrisk,THR1,60,510
AL,NC1,cf426c0edba08ffb5cf0ffe3f9f6644a,Evo Manufacturing,EM15,5,75
AL,NC1,15cf87e1d4a42494bcd82df99c5549b7,Vision of the Future,VOF,416,425
AL,NC1,68d282e10b2650dee8c75ff76cb16d38,Lumber Liquidators,BMEX,220,520
AL,NC1,cffc7ee5de794761e7dfb2cc1052acb6,Umbros Ltd,UBL,4,526
AL,NC1,15cf87e1d4a42494bcd82df99c5549b7,Vision of the Future,VOF,165,525
AL,NC1,5c49d38aba49ff613e12fe14fd71b006,Blood & Fire,BAF,200,390
AL,NC1,b122e6ed8edd65d711d318fdc2a1cb77,Knight Shade,KNSD,40,400
AL,NC1,15cf87e1d4a42494bcd82df99c5549b7,Vision of the Future,VOF,200,450
ALE,AI1,24f374c4f4e8ac5bb483a5faa2b763fe,Zinon Inc.,ZIN,200,900
ALE,AI1,d4d28d54de6e033441387ae90fabf9d3,Interstellar Gaia,INGA,43,1000
ALE,AI1,52a42c0b794e530f66b4a8de58870dca,Fenix Wings,FEW,3,1100
ALE,AI1,2a6b4a966cc7aa5f89b2d85bf4fa5763,James,TSLA,25,1100
ALE,CI1,1722d9caeafd49684a31093297af3c38,Art Of Dao,AOD,20,740
ALE,CI1,3179817c05b854967daf96e9b75af087,Fermat Farming Foundation,FMTF,188,1500
ALE,IC1,6ea1b5c38bd902b89fb2432459b7dbe7,Dangerduck's Delivery Delight,DDD3,30,801
ALE,IC1,d29c6c3d12c44b9e30daebe25c71307a,NIRCo 2,NIRC,195,750
ALE,IC1,ffa1f75d9bf465f2e3daea8829e1dd5f,Lekvar Inc.,LEK,500,300
ALE,IC1,b81aca06274fad43bd14cd8a1165f94f,MankMetals,MANK,100,505
ALE,IC1,e84251b56475af4cadd53cf351b16a24,Int'l Import-Export Trading Co,IIET,40,801.010009765625
ALE,IC1,ffa1f75d9bf465f2e3daea8829e1dd5f,Lekvar Inc.,LEK,200,506
ALE,IC1,e46b859b630c7a960101773877e2cddd,Mantissa Manufacturing,MTSS,50,240
ALE,IC1,d5a23df58502a1dd3cf094ee828975ce,BlackRock Inc,BLQA,50,802
ALE,NC1,4248f06ea1156bce0f8e29fb820659ba,Swanada Inc.,OGPK,400,850
ALE,NC1,1de740d1cd67fa86e8670ad6d28f537a,Easy Snacks,EASS,20,906
ALE,NC1,e2adaca75a0d8b91f43337088113f5c8,Resistance Is Futile,RIF,300,850.02001953125
ALE,NC1,2a6b4a966cc7aa5f89b2d85bf4fa5763,James,TSLA,50,1000
ALE,NC1,2a6b4a966cc7aa5f89b2d85bf4fa5763,James,TSLA,50,1150
ALE,NC1,e84251b56475af4cadd53cf351b16a24,Int'l Import-Export Trading Co,IIET,30,850.010009765625
ALE,NC1,ffa1f75d9bf465f2e3daea8829e1dd5f,Lekvar Inc.,LEK,100,605
ALE,NC1,1de740d1cd67fa86e8670ad6d28f537a,Easy Snacks,EASS,60,601
ALE,NC1,1de740d1cd67fa86e8670ad6d28f537a,Easy Snacks,EASS,40,360
ALE,NC1,ffa1f75d9bf465f2e3daea8829e1dd5f,Lekvar Inc.,LEK,85,302
ALE,NC1,ffa1f75d9bf465f2e3daea8829e1dd5f,Lekvar Inc.,LEK,100,512
ALE,NC1,ffa1f75d9bf465f2e3daea8829e1dd5f,Lekvar Inc.,LEK,500,301
ALE,NC1,b81aca06274fad43bd14cd8a1165f94f,MankMetals,MANK,100,300
ALE,NC1,4972b763a3a0b5a4f1ec6039c8c167d0,Vakarys Inc,VAK,50,951
ALG,AI1,c87f6dc123cbb22705079b3dfd722a73,Ratshare Ltd.,SHAR,100,120
ALG,AI1,d4d28d54de6e033441387ae90fabf9d3,Interstellar Gaia,INGA,100,90
ALG,AI1,05696794212fb1cffd4871ec1e389115,Antares Initiative Market Maker,AIMM,-1,80
ALG,AI1,d4d28d54de6e033441387ae90fabf9d3,Interstellar Gaia,INGA,4,90
ALG,CI1,d4d28d54de6e033441387ae90fabf9d3,Interstellar Gaia,INGA,100,100
ALG,CI1,68e6213110852e92336998a6c020cf17,Trepach,TRE,100,81.01000213623047
