ContractNaturalId,PlanetNaturalId,PlanetName,CreatorCompanyName,CreatorCompanyCode,MaterialName,MaterialTicker,MaterialCategory,MaterialWeight,MaterialVolume,MaterialAmount,Price,PriceCurrency,DeliveryTime,CreationTimeEpochMs,ExpiryTimeEpochMs,MinimumRating
3972,OT-442b,Danakil,Dishayloo Industries,DISH,pioneerClothing,OVE,3f047ec3043bdd795fd7272d6be98799,0.019999999552965164,0.02500000037252903,100,8500,NCC,3,1663921055530,1664353055530,PENDING
3971,OT-442b,Danakil,Dishayloo Industries,DISH,basicDeckElements,BDE,ef423f673d9e8c82043b4c5c63f6b55e,0.10000000149011612,1.5,10,15000,NCC,3,1663920774584,1664352774584,PENDING
3970,OT-442b,Danakil,Benden Weyr,BEND,drinkingWater,DW,3f047ec3043bdd795fd7272d6be98799,0.10000000149011612,0.10000000149011612,250,20050,NCC,3,1663920170195,1664352170195,PENDING
3969,OT-442b,Danakil,Benden Weyr,BEND,drinkingWater,DW,3f047ec3043bdd795fd7272d6be98799,0.10000000149011612,0.10000000149011612,100,8050,NCC,3,1663920149276,1664352149276,PENDING
3968,OT-442b,Danakil,Benden Weyr,BEND,drinkingWater,DW,3f047ec3043bdd795fd7272d6be98799,0.10000000149011612,0.10000000149011612,100,8050,NCC,3,1663920146422,1664352146422,PENDING
3950,OT-442b,Danakil,Compound,GAIN,polyEthylene,PE,6316282906a9f68b0c7bb4396a26aa95,0.009999999776482582,0.009999999776482582,30000,190000,NCC,3,1663802811961,1664234811961,PENDING
3946,OT-442b,Danakil,Dishayloo Industries,DISH,water,H2O,473218d3618453bf25d2cd0b5616a72f,0.20000000298023224,0.20000000298023224,200,6000,NCC,3,1663759966148,1664191966148,PENDING
3944,OT-442b,Danakil,Dishayloo Industries,DISH,carbon,C,ef1d03e7ef924395c2173fc4e4ee8a6f,2.25,1,50,22500,NCC,3,1663697470883,1664129470883,PENDING
3940,OT-442b,Danakil,Dizeazy Dan's,DZZD,pioneerLuxuryClothing,PWO,8a0bd8b6a329c3d632da9da63c818b3d,0.05000000074505806,0.05000000074505806,10,2000,NCC,3,1663650937268,1664082937268,PENDING

