ContractNaturalId,PlanetNaturalId,PlanetName,CreatorCompanyName,CreatorCompanyCode,MaterialName,MaterialTicker,MaterialCategory,MaterialWeight,MaterialVolume,MaterialAmount,Price,PriceCurrency,DeliveryTime,CreationTimeEpochMs,ExpiryTimeEpochMs,MinimumRating
66601,OT-580c,Vallis,Nine Nine Productions,99P,limestone,LST,79f3917448cc4f6034ece865c41aea34,2.7300000190734863,1,100,6000,NCC,1,1664126795283,1664558795283,PENDING
66599,OT-580c,Vallis,Nine Nine Productions,99P,stlFuel,SF,ba98fa0cf77040a96cd8a608ad0d08e9,0.05999999865889549,0.05999999865889549,1000,10000,NCC,1,1664126673512,1664558673512,PENDING
66596,OT-580c,Vallis,Trilite Industries,TRII,settlerLuxuryDrink,KOM,8a0bd8b6a329c3d632da9da63c818b3d,0.10000000149011612,0.10000000149011612,48,22385,NCC,3,1664111194666,1664543194666,B

