ContractNaturalId,PlanetNaturalId,PlanetName,CreatorCompanyName,CreatorCompanyCode,MaterialName,MaterialTicker,MaterialCategory,MaterialWeight,MaterialVolume,MaterialAmount,Price,PriceCurrency,DeliveryTime,CreationTimeEpochMs,ExpiryTimeEpochMs,MinimumRating
3992,OT-442b,Danakil,Compound,GAIN,rations,RAT,3f047ec3043bdd795fd7272d6be98799,0.20999999344348907,0.10000000149011612,424,1,NCC,3,1664138482210,1664224882210,PENDING
3977,OT-442b,Danakil,Dizeazy Dan's,DZZD,iron,FE,cae48680d4c4e6f98d593a8c3778cb56,7.874000072479248,1,30,12500,NCC,5,1663974341594,1664406341594,PENDING
3974,OT-442b,Danakil,Galactic Salvage,GAL,iron,FE,cae48680d4c4e6f98d593a8c3778cb56,7.874000072479248,1,63,25000,NCC,5,1663956355159,1664820355159,C
3973,OT-442b,Danakil,Galactic Salvage,GAL,iron,FE,cae48680d4c4e6f98d593a8c3778cb56,7.874000072479248,1,63,25000,NCC,5,1663956325812,1664820325812,C

