ContractNaturalId,PlanetNaturalId,PlanetName,CreatorCompanyName,CreatorCompanyCode,MaterialName,MaterialTicker,MaterialCategory,MaterialWeight,MaterialVolume,MaterialAmount,Price,PriceCurrency,DeliveryTime,CreationTimeEpochMs,ExpiryTimeEpochMs,MinimumRating
3957,LS-300c,Griffonstone,Archiel Industries,ARCL,ftlFuel,FF,ba98fa0cf77040a96cd8a608ad0d08e9,0.05000000074505806,0.009999999776482582,200,2000,AIC,3,1664147178097,1664319978097,C
3870,LS-300c,Griffonstone,KB Industries,KBI,chlorine,CL,ef1d03e7ef924395c2173fc4e4ee8a6f,3.200000047683716,1,50,100000,AIC,10,1663385727907,1664249727907,PENDING
3869,LS-300c,Griffonstone,KB Industries,KBI,chlorine,CL,ef1d03e7ef924395c2173fc4e4ee8a6f,3.200000047683716,1,50,100000,AIC,10,1663385727478,1664249727478,PENDING
3867,LS-300c,Griffonstone,KB Industries,KBI,chlorine,CL,ef1d03e7ef924395c2173fc4e4ee8a6f,3.200000047683716,1,50,100000,CIS,10,1663385721715,1664249721715,PENDING
3711,LS-300c,Griffonstone,Vecetmogra Corp.,EXEV,weakArtificalIntelligence,WAI,9e8bc2a092cc3361b6949eca3e95921a,0.0010000000474974513,0.009999999776482582,1,1,AIC,5,1662158136940,1664750136940,PENDING

