ContractNaturalId,PlanetNaturalId,PlanetName,CreatorCompanyName,CreatorCompanyCode,MaterialName,MaterialTicker,MaterialCategory,MaterialWeight,MaterialVolume,MaterialAmount,Price,PriceCurrency,DeliveryTime,CreationTimeEpochMs,ExpiryTimeEpochMs,MinimumRating
13,PD-518b,PD-518b,Freelance Traders Association,FTA,galerite,GAL,79f3917448cc4f6034ece865c41aea34,2.509999990463257,1,50,5499,ICA,1,1663144670077,1664008670077,PENDING
12,PD-518b,PD-518b,Freelance Traders Association,FTA,galerite,GAL,79f3917448cc4f6034ece865c41aea34,2.509999990463257,1,50,5499,ICA,1,1663144668543,1664008668543,PENDING
11,PD-518b,PD-518b,Freelance Traders Association,FTA,galerite,GAL,79f3917448cc4f6034ece865c41aea34,2.509999990463257,1,50,5499,ICA,1,1663144667101,1664008667101,PENDING
10,PD-518b,PD-518b,Freelance Traders Association,FTA,galerite,GAL,79f3917448cc4f6034ece865c41aea34,2.509999990463257,1,50,5499,ICA,1,1663144665281,1664008665281,PENDING
9,PD-518b,PD-518b,Freelance Traders Association,FTA,siliconOre,SIO,4c0430b40fbf7fa175ed4a5a13682c6f,1.7899999618530273,1,100,7999,ICA,1,1663144549901,1664008549901,PENDING
8,PD-518b,PD-518b,Freelance Traders Association,FTA,siliconOre,SIO,4c0430b40fbf7fa175ed4a5a13682c6f,1.7899999618530273,1,100,7999,ICA,1,1663144548293,1664008548293,PENDING
7,PD-518b,PD-518b,Freelance Traders Association,FTA,siliconOre,SIO,4c0430b40fbf7fa175ed4a5a13682c6f,1.7899999618530273,1,100,7999,ICA,1,1663144546290,1664008546290,PENDING
6,PD-518b,PD-518b,Freelance Traders Association,FTA,siliconOre,SIO,4c0430b40fbf7fa175ed4a5a13682c6f,1.7899999618530273,1,100,7999,ICA,1,1663144543875,1664008543875,PENDING

