ContractNaturalId,PlanetNaturalId,PlanetName,CreatorCompanyName,CreatorCompanyCode,MaterialName,MaterialTicker,MaterialCategory,MaterialWeight,MaterialVolume,MaterialAmount,Price,PriceCurrency,DeliveryTime,CreationTimeEpochMs,ExpiryTimeEpochMs,MinimumRating
3961,LS-300c,Griffonstone,Natural Mystic,NMY,water,H2O,473218d3618453bf25d2cd0b5616a72f,0.20000000298023224,0.20000000298023224,500,17500,AIC,2,1664198771358,1665062771358,PENDING
3960,LS-300c,Griffonstone,Natural Mystic,NMY,water,H2O,473218d3618453bf25d2cd0b5616a72f,0.20000000298023224,0.20000000298023224,500,17500,AIC,2,1664198770618,1665062770618,PENDING
3959,LS-300c,Griffonstone,Natural Mystic,NMY,water,H2O,473218d3618453bf25d2cd0b5616a72f,0.20000000298023224,0.20000000298023224,500,17500,AIC,2,1664198769731,1665062769731,PENDING
3958,LS-300c,Griffonstone,Plex Industries,PLEX,nitrogen,N,54dec1e42eba44dda423dd774393326a,0.8069999814033508,1,649,30000,AIC,1,1664197929393,1664629929393,PENDING

